model,arch_seed,env_seed,delay,context,stage,step,phi_norm,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,p_0,p_1,p_2,p_3,delta_w_in_0_0,delta_w_in_0_1,delta_w_in_0_2,delta_w_in_0_3,delta_w_in_0_4,delta_w_in_0_5,delta_w_in_1_0,delta_w_in_1_1,delta_w_in_1_2,delta_w_in_1_3,delta_w_in_1_4,delta_w_in_1_5,delta_w_in_2_0,delta_w_in_2_1,delta_w_in_2_2,delta_w_in_2_3,delta_w_in_2_4,delta_w_in_2_5,delta_w_in_3_0,delta_w_in_3_1,delta_w_in_3_2,delta_w_in_3_3,delta_w_in_3_4,delta_w_in_3_5,delta_w_in_4_0,delta_w_in_4_1,delta_w_in_4_2,delta_w_in_4_3,delta_w_in_4_4,delta_w_in_4_5,delta_w_in_5_0,delta_w_in_5_1,delta_w_in_5_2,delta_w_in_5_3,delta_w_in_5_4,delta_w_in_5_5,delta_w_in_6_0,delta_w_in_6_1,delta_w_in_6_2,delta_w_in_6_3,delta_w_in_6_4,delta_w_in_6_5,delta_w_in_7_0,delta_w_in_7_1,delta_w_in_7_2,delta_w_in_7_3,delta_w_in_7_4,delta_w_in_7_5,precision_vec_0,precision_vec_1,precision_vec_2,precision_vec_3,workspace_0,workspace_1,workspace_2,workspace_3,workspace_4,workspace_5,workspace_6,workspace_7,selector_logits_0,selector_logits_1,selector_logits_2,selector_logits_3,selector_weights_0,selector_weights_1,selector_weights_2,selector_weights_3,sel_touch,sel_smell,sel_vision,sel_efference
perspective,0,0,12,B,cue,0,0.03261438489825158,-0.03484686883690053,-0.007445373727704344,0.2861767187897186,-0.014389425754303544,0.0491400066517798,0.14104520965035808,0.136663577510877,0.11458833480590515,-0.01980345721093073,-0.016419556838594303,-0.010321666670030481,0.01718669645868831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
perspective,0,0,12,B,delay,1,0.07288208836196021,0.015972783737096003,-0.04374075750895354,0.10194967236162375,0.09726776120047756,0.06756024699985835,0.11799093859624489,0.2182298177633169,0.29849552829648074,-0.024088445574415064,-0.05768537143467115,-0.024483526753549322,0.028363716857303423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.005312777069656,1.01005277055415,1.0103339353159957,1.0002107386505412,,,,,,,,,,,,,,,,,,,,
perspective,0,0,12,B,delay,2,0.11967540206198064,0.01333740563403457,-0.06296975346180833,-0.00760753850120692,0.15197604803139897,0.10085460362121737,0.12626459688960498,0.2350385177276148,0.41849926304222507,-0.01980345979297672,-0.10543736374191391,-0.0402531163264902,0.03453510955659561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0534921368150294,1.0610044438094584,1.0632212415197884,1.0459463286634412,,,,,,,,,,,,,,,,,,,,
perspective,0,0,12,B,delay,3,0.1672637224915344,-0.007201487929952452,-0.0850012481660673,-0.08086970169790313,0.18310937005531325,0.13580730569606825,0.13610003010880195,0.2283422899282144,0.4919113388913505,-0.010864680812152847,-0.15306537628586053,-0.0557427939561157,0.03637090976328507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0706468138864182,1.0795825378296586,1.0845258687375525,1.0623773562142789,,,,,,,,,,,,,,,,,,,,
perspective,0,0,12,B,delay,4,0.2129270446674121,-0.033387735439190755,-0.11058208842764233,-0.13258543822922383,0.20240575256705814,0.1670501574021413,0.1384653648267148,0.21575000375880032,0.5355630187248046,0.00022985594834589763,-0.19809868208380838,-0.07002044714028649,0.03452423288030728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0795475801598722,1.0891190303861606,1.0970217817574137,1.0719338441706938,,,,,,,,,,,,,,,,,,,,
perspective,0,0,12,B,delay,5,0.2554977241555193,-0.060632821207332314,-0.13684214148347834,-0.1691798400893789,0.21493090806509035,0.19328019178707706,0.13267106848000537,0.2032360963274436,0.5608728890868306,0.011791349417436694,-0.239589207716766,-0.0827956681285951,0.02969747484816922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0831448544665225,1.0930119626103028,1.103797730370452,1.0773439575218733,,,,,,,,,,,,,,,,,,,,
perspective,0,0,12,B,delay,6,0.2945049718640143,-0.08685552095957466,-0.16170932884509276,-0.19423215759189516,0.22338671928812254,0.21473885202340975,0.12066064513680635,0.1920009284080421,0.5748555237774449,0.02269912333938389,-0.27722273306130957,-0.09410084979620162,0.022594570009139493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0833238936107576,1.0934702212789928,1.1069065614421714,1.0802694965679003,,,,,,,,,,,,,,,,,,,,
perspective,0,0,12,B,delay,7,0.3298121638247508,-0.11094627309786448,-0.1844190834190167,-0.2102865617448881,0.22942332748974154,0.23211701441585642,0.10467610370674432,0.18171781245182256,0.5817481966233524,0.03225916784560769,-0.3109783665345508,-0.10409488891692384,0.013860705088452373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081312701788974,1.0919317427044648,1.1077183883525838,1.081710421866373,,,,,,,,,,,,,,,,,,,,
perspective,0,0,12,B,delay,8,0.36146038628701493,-0.13233512402400477,-0.20503896644878833,-0.21937735897041372,0.23409390338721978,0.24615444585596824,0.0865094784518321,0.17182161692011452,0.5841668055833407,0.040093247679890795,-0.3409821795211038,-0.11296430247776985,0.004044991963608651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0779280249668353,1.089331048328912,1.107148769989989,1.0822699709979213,,,,,,,,,,,,,,,,,,,,
perspective,0,0,12,B,delay,9,0.3895947242376692,-0.15082985907262353,-0.22397906852928506,-0.22316457002871837,0.2380588753439667,0.25751147757111725,0.06740475475779056,0.16190209868428387,0.5837834870478009,0.046047489211465994,-0.3674372636030255,-0.12088186843235638,-0.006411637183176592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0737208040273085,1.0862693169912638,1.1058059772704498,1.082314817107691,,,,,,,,,,,,,,,,,,,,
perspective,0,0,12,B,delay,10,0.41442396034716766,-0.16650134338729744,-0.2416961877596663,-0.2229823404342257,0.24170975618628232,0.2667380491165854,0.04816673576560035,0.1517530446300821,0.5816994648722211,0.050119889010699976,-0.39058656949141035,-0.12799410919551912,-0.017171353457520244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0690643142218041,1.0831246206818153,1.1040883757262305,1.0820691943370921,,,,,,,,,,,,,,,,,,,,
perspective,0,0,12,B,delay,11,0.4361946741036101,-0.17958169024207188,-0.2585634423616773,-0.21988139822630595,0.2452577408855468,0.2742763974887943,0.02929684537868315,0.14132095616399945,0.5786514878512639,0.05240563179500674,-0.41069114499886944,-0.13442111392483155,-0.027985550258050187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0642101140850226,1.0801251711062034,1.1022505486562764,1.0816702719292852,,,,,,,,,,,,,,,,,,,,
perspective,0,0,12,B,delay,12,0.4551727358801864,-0.19038140343042065,-0.2748368642306418,-0.21467615391212116,0.24879888559920432,0.2804748550429538,0.011100131802718984,0.1306439508656459,0.5751324726965947,0.05305757703616527,-0.428016488566252,-0.14026049894496032,-0.03867804233452861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059325306562168,1.0773989671511277,1.1004490236316187,1.0812012644688773,,,,,,,,,,,,,,,,,,,,
perspective,0,0,12,B,fork,13,0.47476807845160923,-0.1869589637540556,-0.29992008484365085,-0.26566473677283103,0.2742862298934353,0.2749490733430585,-0.015037094646393332,0.1433812533139244,0.5836835199307451,0.05689031544621666,-0.44535852580148916,-0.1456168643483646,-0.051183323830498326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0545182668483577,1.0750078408590868,1.0987741639949367,1.0807116621297543,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,cue,0,0.056005491872935895,0.12886763557979417,0.018545158319230436,-0.3352789464546106,0.10704989886288273,0.009874288645980913,-0.04962676237149361,0.242040689254936,0.3327939827906717,0.023353034437514665,-0.04982206207161252,-0.010331505670515636,-0.0015076551337207661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,1,0.1118585284419959,0.08509850002208748,0.0535817197496167,-0.2321096468013302,0.09896693882756102,0.07728502443613719,0.061666657563529285,0.2866179760622639,0.4451619890830818,0.037193552087737614,-0.10206320301555949,-0.025995373025034345,0.006026046780399037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1590587444165765,1.1560436037922706,1.159322808917597,1.1607953294639721,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,2,0.16573075881212396,0.0543734271825763,0.039076626876355866,-0.19501529989807723,0.13009126495370527,0.12625668501510015,0.11594842477657445,0.2849479954042454,0.5000168458729186,0.0468099658216716,-0.15254564968431414,-0.04208227120580178,0.015310739001373877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0971620045306811,1.0929663311690825,1.0997059502249265,1.0976081562647526,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,3,0.2158825171591632,0.023710157925092713,0.004133048032626568,-0.1881564422969872,0.16236958616000885,0.16037978431187805,0.13774662408641972,0.26803116452466336,0.530680433793233,0.05452609251376947,-0.199627673363808,-0.05717486302179495,0.022627273718855603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910228404799447,1.0865223266649153,1.0964902193940276,1.089591431160114,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,4,0.26150767139467407,-0.008627980197937384,-0.03608609390152448,-0.19430330441191807,0.18763884056164765,0.18577300709356465,0.14070833849626266,0.24843675231259388,0.5499788827823147,0.06114710613448881,-0.2427244815134543,-0.07091321187381057,0.02652236915147709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0865799910448568,1.0823236455558638,1.095198395076395,1.0839079589774134,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,5,0.30243689833593307,-0.04129295698095909,-0.07476930345781463,-0.20466949770491089,0.20583586898161582,0.20616673711402214,0.1329486008344269,0.23028775189842124,0.5626452272619115,0.06681689020246251,-0.2816968364243978,-0.08326385889595289,0.026788109469921686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0828641478285455,1.0793106267337944,1.0947548289621634,1.0800627183203035,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,6,0.3388267848536933,-0.07255069344330708,-0.1095774809655517,-0.21487242245663946,0.21862677970882782,0.22332284252371265,0.11926971487728714,0.21431448392282917,0.5706206858492181,0.07145058962355262,-0.3166052513017744,-0.0942987068424333,0.023817474944307464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0793336867566534,1.0769174038726235,1.0945957650868874,1.077577167595539,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,7,0.3709722466106649,-0.10111289284724007,-0.1402639398506976,-0.22292280486150506,0.2276757317040598,0.23799714215984843,0.10246053079697559,0.2001244533362288,0.5750084408589891,0.07492739124643642,-0.3476085276990058,-0.10412650573474341,0.01822844126000286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0757281280837612,1.0748633032274553,1.0944509433198797,1.0760544747797995,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,8,0.3992138405196494,-0.12627885626321786,-0.16738588081810804,-0.22811021971269457,0.2342710083865795,0.250545171459504,0.08413142169315985,0.18711160188655104,0.5766693760896928,0.07716338169888363,-0.3749190523073969,-0.11286924402243743,0.010664940598395279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0719548088331892,1.0730243044317378,1.0942132819360832,1.0751906158664453,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,9,0.4238982596880426,-0.14783493551055202,-0.1916877695106355,-0.2303765474395062,0.23932276223493334,0.2611999038816549,0.06522881470757554,0.17476526146722404,0.5763491948727537,0.07813017638059562,-0.398780219216382,-0.12065172415465308,0.0017053813450412913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.068011343887251,1.071356622421885,1.0938610990887667,1.0747634856906514,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,10,0.445363580101109,-0.16589745341384207,-0.21384790183158905,-0.22997191975634346,0.24344318192190173,0.2701705792181087,0.04633094045120216,0.16273897594774148,0.5746809723296084,0.07785166716585198,-0.41945262384698345,-0.12759543586408054,-0.008169301959815295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0639375758210374,1.0698532761264614,1.0934130036122254,1.0746158544361086,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,11,0.46393414998130844,-0.1807719705060441,-0.2344003366047516,-0.22727173507633402,0.24702878741262285,0.27766496656453954,0.027807723243036427,0.15083534312931163,0.5721748207280485,0.07639349837252621,-0.4372041700067667,-0.13381444017100372,-0.018577896966586224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0597881891312468,1.0685206539287413,1.0929027918929193,1.0746389705144483,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,12,0.47991845747699907,-0.19284990308247346,-0.2537317503101838,-0.22268250540593792,0.2503263494485941,0.28388609310372626,0.00990396384568457,0.13896911186886357,0.5692200618719818,0.07385134499714555,-0.4523024553061884,-0.13941270468251635,-0.029228263142267834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0556183735189641,1.0673667257140993,1.0923662471131699,1.0747590854983824,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,13,0.4936076158987359,-0.20254151029938874,-0.27210481625504906,-0.2165953393929166,0.2534814653868202,0.2890243078476817,-0.007217384205858187,0.12713080868427015,0.5660988379273271,0.07034027007091068,-0.46500889884417096,-0.1444826649763813,-0.03990248609597832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0514771467915964,1.0663957984378258,1.0918348192234488,1.0749271733520875,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,14,0.505273935123632,-0.21023706024512495,-0.2896870772660758,-0.20936456542431164,0.25657305344679293,0.2932514011373999,-0.0234513943286837,0.11535736269813782,0.5630051065589496,0.06598585797185338,-0.47557437499051697,-0.14910478672845914,-0.050441971512604517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.047404912069475,1.065606806814749,1.0913331646436497,1.0751113929103147,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,15,0.5151696590454583,-0.21628734131459007,-0.30657732295983275,-0.20129955761095347,0.2596373607856459,0.2967178956942482,-0.03873649161276271,0.10371045530945201,0.5600642192355471,0.060917200888135944,-0.4842361590330545,-0.15334787309230177,-0.06073421062259704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0434332114139373,1.0649934072532845,1.0908787632131074,1.0752916890179138,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,16,0.5235260533887364,-0.22099636002934867,-0.3228271501989857,-0.1926634843400048,0.2626844294699404,0.2995528518982754,-0.05304416656874261,0.09226150955249512,0.557350451163573,0.05526158643764074,-0.49121597699412684,-0.15726986736537327,-0.0707017567374709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0395855173054331,1.0645448958932837,1.0904825738912323,1.0754559850941152,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,17,0.530552966037981,-0.22462113067167966,-0.33845760133917224,-0.1836756336508938,0.26570921567576355,0.3018652392930016,-0.06637105536726316,0.0810818605731363,0.5549014746108311,0.04914065775674518,-0.4967189458701645,-0.16091893780473132,-0.08029339821157801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0358784277454625,1.064247409149245,1.090150132394909,1.0755975308758137,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,delay,18,0.5364388931901666,-0.22737520657948268,-0.3534715112936935,-0.17451548169293876,0.268698944619311,0.30374610017601056,-0.0787325718016888,0.07023675640927404,0.552729697644293,0.04266780076836416,-0.5009332023880099,-0.16433468179132654,-0.08947728209170629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0323229324520136,1.0640851188265057,1.0898827564225557,1.0757130758529243,,,,,,,,,,,,,,,,,,,,
perspective,0,0,18,A,fork,19,0.5447508560711767,-0.21740680016407682,-0.37680137755662396,-0.22338372055486647,0.29311806803862356,0.29457526295823455,-0.09852634106774091,0.08368078489884487,0.5631145019471355,0.04064437649268897,-0.506916358114726,-0.16757748649358126,-0.10027522997229582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0289255874666916,1.0640412810417768,1.0896786808915042,1.07580162580678,,,,,,,,,,,,,,,,,,,,
