task,model,horizon,seed,T,success,time_to_goal,hazard_contacts,min_dist_to_goal,final_dist_to_goal,forward_frac,turn_frac,stay_frac,unique_pos_frac,mean_Ns,mean_alpha_eff,mean_valence,mean_arousal
corridor,Ipsundrum+affect,16,5,80,True,25,0,1.4142135623730951,1.4142135623730951,0.75,0.25,0.0,0.25,0.4161357923002743,0.9667293697725009,0.8477598276392033,0.1320101784414199
corridor,Ipsundrum+affect,16,6,80,False,80,0,11.0,11.40175425099138,0.9875,0.0125,0.0,0.1,0.7493592147662158,0.9857760879983644,0.5592077748435041,0.1932446536187124
corridor,Ipsundrum+affect,16,7,80,True,28,0,1.4142135623730951,1.4142135623730951,0.7625,0.2375,0.0,0.25,0.4308097389373392,0.9584439595471027,0.8578050615928727,0.11933798587624793
corridor,Ipsundrum+affect,16,8,80,True,19,0,2.0,2.0,0.4375,0.55,0.0125,0.35,0.3561714811157633,0.9620647165265532,0.8932595754341881,0.11203180727422893
corridor,Ipsundrum+affect,16,9,80,True,33,0,1.0,1.0,0.875,0.125,0.0,0.35,0.4346906638086351,0.9650357660157252,0.8318951342688663,0.1336132051057713
corridor,Ipsundrum+affect,17,0,80,True,59,0,2.0,3.1622776601683795,0.575,0.3875,0.0375,0.3875,0.595449679086196,0.9792181505662055,0.6751585725432437,0.18876853816606215
corridor,Ipsundrum+affect,17,1,80,True,33,0,1.4142135623730951,1.4142135623730951,0.825,0.175,0.0,0.325,0.465373561813867,0.9663686151535723,0.8159756842497415,0.1412776964825963
corridor,Ipsundrum+affect,17,2,80,True,25,0,1.4142135623730951,1.4142135623730951,0.8,0.2,0.0,0.25,0.4198074054252709,0.962484476346221,0.8632574455537497,0.12397836459693157
corridor,Ipsundrum+affect,17,3,80,True,19,0,1.4142135623730951,1.4142135623730951,0.9,0.1,0.0,0.25,0.4059390086902481,0.950256211301738,0.8899365696164292,0.09308430841050479
corridor,Ipsundrum+affect,17,4,80,False,80,0,11.0,16.278820596099706,0.8875,0.1125,0.0,0.175,0.7485749432898198,0.9848257534838882,0.5614653288644025,0.1918473937487191
corridor,Ipsundrum+affect,17,5,80,True,25,0,1.4142135623730951,1.4142135623730951,0.75,0.25,0.0,0.25,0.4161357923002743,0.9667293697725009,0.8477598276392033,0.1320101784414199
corridor,Ipsundrum+affect,17,6,80,False,80,0,11.0,11.40175425099138,0.9875,0.0125,0.0,0.1,0.7493592147662158,0.9857760879983644,0.5592077748435041,0.1932446536187124
corridor,Ipsundrum+affect,17,7,80,True,28,0,1.4142135623730951,1.4142135623730951,0.7625,0.2375,0.0,0.25,0.4308097389373392,0.9584439595471027,0.8578050615928727,0.11933798587624793
corridor,Ipsundrum+affect,17,8,80,True,19,0,1.0,1.4142135623730951,0.825,0.175,0.0,0.2625,0.38104179219150514,0.9520779979002952,0.9067474918181521,0.09968723497151752
corridor,Ipsundrum+affect,17,9,80,True,33,0,1.0,1.0,0.875,0.125,0.0,0.35,0.4346906638086351,0.9650357660157252,0.8318951342688663,0.1336132051057713
corridor,Ipsundrum+affect,18,0,80,True,59,0,2.0,3.1622776601683795,0.575,0.3875,0.0375,0.3875,0.595449679086196,0.9792181505662055,0.6751585725432437,0.18876853816606215
corridor,Ipsundrum+affect,18,1,80,True,33,0,1.4142135623730951,1.4142135623730951,0.825,0.175,0.0,0.325,0.465373561813867,0.9663686151535723,0.8159756842497415,0.1412776964825963
corridor,Ipsundrum+affect,18,2,80,True,19,0,1.4142135623730951,1.4142135623730951,0.85,0.15,0.0,0.25,0.39482759770534354,0.9554472818763639,0.8933176288082318,0.10286113745725238
corridor,Ipsundrum+affect,18,3,80,True,19,0,1.4142135623730951,1.4142135623730951,0.9,0.1,0.0,0.25,0.4059390086902481,0.950256211301738,0.8899365696164292,0.09308430841050479
corridor,Ipsundrum+affect,18,4,80,False,80,0,11.0,16.278820596099706,0.8875,0.1125,0.0,0.175,0.7485749432898198,0.9848257534838882,0.5614653288644025,0.1918473937487191
corridor,Ipsundrum+affect,18,5,80,True,25,0,1.4142135623730951,1.4142135623730951,0.75,0.25,0.0,0.25,0.4161357923002743,0.9667293697725009,0.8477598276392033,0.1320101784414199
corridor,Ipsundrum+affect,18,6,80,False,80,0,11.0,11.40175425099138,0.9875,0.0125,0.0,0.1,0.7493592147662158,0.9857760879983644,0.5592077748435041,0.1932446536187124
corridor,Ipsundrum+affect,18,7,80,True,28,0,1.4142135623730951,1.4142135623730951,0.7625,0.2375,0.0,0.25,0.4308097389373392,0.9584439595471027,0.8578050615928727,0.11933798587624793
corridor,Ipsundrum+affect,18,8,80,True,19,0,1.0,1.4142135623730951,0.825,0.175,0.0,0.2625,0.38104179219150514,0.9520779979002952,0.9067474918181521,0.09968723497151752
corridor,Ipsundrum+affect,18,9,80,True,33,0,1.0,1.0,0.875,0.125,0.0,0.35,0.4346906638086351,0.9650357660157252,0.8318951342688663,0.1336132051057713
corridor,Ipsundrum+affect,19,0,80,True,59,0,2.0,3.1622776601683795,0.575,0.3875,0.0375,0.3875,0.595449679086196,0.9792181505662055,0.6751585725432437,0.18876853816606215
corridor,Ipsundrum+affect,19,1,80,True,33,0,1.4142135623730951,1.4142135623730951,0.825,0.175,0.0,0.325,0.465373561813867,0.9663686151535723,0.8159756842497415,0.1412776964825963
corridor,Ipsundrum+affect,19,2,80,True,19,0,1.4142135623730951,1.4142135623730951,0.85,0.15,0.0,0.25,0.39482759770534354,0.9554472818763639,0.8933176288082318,0.10286113745725238
corridor,Ipsundrum+affect,19,3,80,True,19,0,1.4142135623730951,1.4142135623730951,0.9,0.1,0.0,0.25,0.4059390086902481,0.950256211301738,0.8899365696164292,0.09308430841050479
corridor,Ipsundrum+affect,19,4,80,False,80,0,11.0,16.278820596099706,0.8875,0.1125,0.0,0.175,0.7485749432898198,0.9848257534838882,0.5614653288644025,0.1918473937487191
corridor,Ipsundrum+affect,19,5,80,True,25,0,1.4142135623730951,1.4142135623730951,0.75,0.25,0.0,0.25,0.4161357923002743,0.9667293697725009,0.8477598276392033,0.1320101784414199
corridor,Ipsundrum+affect,19,6,80,False,80,0,11.0,11.40175425099138,0.9875,0.0125,0.0,0.1,0.7493592147662158,0.9857760879983644,0.5592077748435041,0.1932446536187124
corridor,Ipsundrum+affect,19,7,80,True,28,0,1.4142135623730951,1.4142135623730951,0.7625,0.2375,0.0,0.25,0.4308097389373392,0.9584439595471027,0.8578050615928727,0.11933798587624793
corridor,Ipsundrum+affect,19,8,80,True,19,0,1.0,1.4142135623730951,0.825,0.175,0.0,0.2625,0.38104179219150514,0.9520779979002952,0.9067474918181521,0.09968723497151752
corridor,Ipsundrum+affect,19,9,80,True,33,0,1.0,1.0,0.875,0.125,0.0,0.35,0.4346906638086351,0.9650357660157252,0.8318951342688663,0.1336132051057713
corridor,Ipsundrum+affect,20,0,80,True,59,0,2.0,2.23606797749979,0.7375,0.2625,0.0,0.375,0.6344717997851141,0.9788826992552584,0.654443629816944,0.1815800163264561
corridor,Ipsundrum+affect,20,1,80,True,21,0,1.0,2.8284271247461903,0.3375,0.525,0.1375,0.35,0.3591655202247649,0.9605413530816194,0.8973377832167901,0.10204796327837991
corridor,Ipsundrum+affect,20,2,80,True,19,0,1.4142135623730951,1.4142135623730951,0.85,0.15,0.0,0.25,0.39482759770534354,0.9554472818763639,0.8933176288082318,0.10286113745725238
corridor,Ipsundrum+affect,20,3,80,True,19,0,1.4142135623730951,1.4142135623730951,0.9,0.1,0.0,0.25,0.4059390086902481,0.950256211301738,0.8899365696164292,0.09308430841050479
corridor,Ipsundrum+affect,20,4,80,False,80,0,11.0,16.278820596099706,0.8875,0.1125,0.0,0.175,0.7485749432898198,0.9848257534838882,0.5614653288644025,0.1918473937487191
corridor,Ipsundrum+affect,20,5,80,True,25,0,1.4142135623730951,1.4142135623730951,0.75,0.25,0.0,0.25,0.4161357923002743,0.9667293697725009,0.8477598276392033,0.1320101784414199
corridor,Ipsundrum+affect,20,6,80,False,80,0,11.0,11.40175425099138,0.9875,0.0125,0.0,0.1,0.7493592147662158,0.9857760879983644,0.5592077748435041,0.1932446536187124
corridor,Ipsundrum+affect,20,7,80,True,28,0,1.4142135623730951,1.4142135623730951,0.7625,0.2375,0.0,0.25,0.4308097389373392,0.9584439595471027,0.8578050615928727,0.11933798587624793
corridor,Ipsundrum+affect,20,8,80,True,19,0,1.0,1.4142135623730951,0.825,0.175,0.0,0.2625,0.38104179219150514,0.9520779979002952,0.9067474918181521,0.09968723497151752
corridor,Ipsundrum+affect,20,9,80,True,33,0,1.0,1.0,0.875,0.125,0.0,0.35,0.4346906638086351,0.9650357660157252,0.8318951342688663,0.1336132051057713
