task,model,horizon,seed,T,success,time_to_goal,hazard_contacts,min_dist_to_goal,final_dist_to_goal,forward_frac,turn_frac,stay_frac,unique_pos_frac,mean_Ns,mean_alpha_eff,mean_valence,mean_arousal
gridworld,Ipsundrum,12,13,250,True,50,1,0.0,5.656854249492381,0.884,0.116,0.0,0.232,0.6178628398755801,0.7147306183013804,,
gridworld,Ipsundrum,12,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,12,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,12,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,12,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,12,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,12,19,250,False,250,2,1.4142135623730951,8.94427190999916,0.936,0.064,0.0,0.148,0.5954558019383785,0.7171003671558762,,
gridworld,Ipsundrum,13,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,13,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,13,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,13,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,13,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,13,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,13,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,13,7,250,True,77,2,0.0,10.63014581273465,0.908,0.092,0.0,0.344,0.5942727094504366,0.7183364187303326,,
gridworld,Ipsundrum,13,8,250,True,38,2,0.0,9.0,0.888,0.112,0.0,0.436,0.6101953447053632,0.714313524476423,,
gridworld,Ipsundrum,13,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,13,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,13,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,13,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
gridworld,Ipsundrum,13,13,250,True,50,1,0.0,5.656854249492381,0.884,0.116,0.0,0.232,0.6178628398755801,0.7147306183013804,,
gridworld,Ipsundrum,13,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,13,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,13,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,13,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,13,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,13,19,250,False,250,2,1.4142135623730951,8.94427190999916,0.936,0.064,0.0,0.148,0.5954558019383785,0.7171003671558762,,
gridworld,Ipsundrum,14,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,14,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,14,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,14,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,14,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,14,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,14,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,14,7,250,True,77,2,0.0,10.63014581273465,0.908,0.092,0.0,0.344,0.5942727094504366,0.7183364187303326,,
gridworld,Ipsundrum,14,8,250,True,38,2,0.0,9.0,0.888,0.112,0.0,0.436,0.6101953447053632,0.714313524476423,,
gridworld,Ipsundrum,14,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,14,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,14,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,14,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
gridworld,Ipsundrum,14,13,250,True,50,1,0.0,5.656854249492381,0.884,0.116,0.0,0.232,0.6178628398755801,0.7147306183013804,,
gridworld,Ipsundrum,14,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,14,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,14,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,14,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,14,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,14,19,250,False,250,2,1.4142135623730951,8.94427190999916,0.936,0.064,0.0,0.148,0.5954558019383785,0.7171003671558762,,
gridworld,Ipsundrum,15,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,15,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,15,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,15,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,15,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,15,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,15,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,15,7,250,True,77,2,0.0,10.63014581273465,0.908,0.092,0.0,0.344,0.5942727094504366,0.7183364187303326,,
gridworld,Ipsundrum,15,8,250,True,38,2,0.0,9.0,0.888,0.112,0.0,0.436,0.6101953447053632,0.714313524476423,,
gridworld,Ipsundrum,15,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,15,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,15,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,15,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
gridworld,Ipsundrum,15,13,250,True,50,1,0.0,5.656854249492381,0.884,0.116,0.0,0.232,0.6178628398755801,0.7147306183013804,,
gridworld,Ipsundrum,15,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,15,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,15,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,15,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,15,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,15,19,250,False,250,2,1.4142135623730951,8.94427190999916,0.936,0.064,0.0,0.148,0.5954558019383785,0.7171003671558762,,
gridworld,Ipsundrum,16,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,16,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,16,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,16,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,16,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,16,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,16,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,16,7,250,True,77,2,0.0,10.63014581273465,0.908,0.092,0.0,0.344,0.5942727094504366,0.7183364187303326,,
gridworld,Ipsundrum,16,8,250,True,38,2,0.0,9.0,0.888,0.112,0.0,0.436,0.6101953447053632,0.714313524476423,,
gridworld,Ipsundrum,16,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,16,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,16,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,16,12,250,True,12,13,0.0,6.4031242374328485,0.88,0.12,0.0,0.244,0.608368162044502,0.7119259113810824,,
gridworld,Ipsundrum,16,13,250,True,50,1,0.0,5.656854249492381,0.884,0.116,0.0,0.232,0.6178628398755801,0.7147306183013804,,
gridworld,Ipsundrum,16,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,16,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,16,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,16,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,16,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,16,19,250,False,250,2,1.4142135623730951,8.94427190999916,0.936,0.064,0.0,0.148,0.5954558019383785,0.7171003671558762,,
gridworld,Ipsundrum,17,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,17,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,17,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,17,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,17,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,17,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,17,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,17,7,250,True,77,2,0.0,10.63014581273465,0.908,0.092,0.0,0.344,0.5942727094504366,0.7183364187303326,,
gridworld,Ipsundrum,17,8,250,True,38,2,0.0,9.0,0.888,0.112,0.0,0.436,0.6101953447053632,0.714313524476423,,
gridworld,Ipsundrum,17,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,17,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,17,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,17,12,250,True,12,4,0.0,8.94427190999916,0.868,0.132,0.0,0.244,0.6272417544604569,0.7123024414739054,,
gridworld,Ipsundrum,17,13,250,True,50,1,0.0,5.656854249492381,0.884,0.116,0.0,0.232,0.6178628398755801,0.7147306183013804,,
gridworld,Ipsundrum,17,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,17,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,17,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,17,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,17,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,17,19,250,False,250,2,1.4142135623730951,8.94427190999916,0.936,0.064,0.0,0.148,0.5954558019383785,0.7171003671558762,,
gridworld,Ipsundrum,18,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,18,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,18,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,18,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,18,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,18,5,250,True,88,6,0.0,6.324555320336759,0.868,0.132,0.0,0.376,0.617271532189719,0.7124424571415098,,
gridworld,Ipsundrum,18,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,18,7,250,True,77,2,0.0,10.63014581273465,0.908,0.092,0.0,0.344,0.5942727094504366,0.7183364187303326,,
gridworld,Ipsundrum,18,8,250,True,38,2,0.0,9.0,0.888,0.112,0.0,0.436,0.6101953447053632,0.714313524476423,,
gridworld,Ipsundrum,18,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,18,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,18,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,18,12,250,True,12,4,0.0,8.94427190999916,0.868,0.132,0.0,0.244,0.6272417544604569,0.7123024414739054,,
gridworld,Ipsundrum,18,13,250,True,50,1,0.0,5.656854249492381,0.884,0.116,0.0,0.232,0.6178628398755801,0.7147306183013804,,
gridworld,Ipsundrum,18,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,18,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,18,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,18,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,18,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,18,19,250,False,250,2,1.4142135623730951,8.94427190999916,0.936,0.064,0.0,0.148,0.5954558019383785,0.7171003671558762,,
gridworld,Ipsundrum,19,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,19,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,19,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,19,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,19,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,19,5,250,True,92,4,0.0,8.246211251235321,0.804,0.196,0.0,0.336,0.6406484315043204,0.7114977981864027,,
gridworld,Ipsundrum,19,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,19,7,250,True,77,2,0.0,10.63014581273465,0.908,0.092,0.0,0.344,0.5942727094504366,0.7183364187303326,,
gridworld,Ipsundrum,19,8,250,True,38,2,0.0,9.0,0.888,0.112,0.0,0.436,0.6101953447053632,0.714313524476423,,
gridworld,Ipsundrum,19,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,19,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,19,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,19,12,250,True,12,4,0.0,8.94427190999916,0.868,0.132,0.0,0.244,0.6272417544604569,0.7123024414739054,,
gridworld,Ipsundrum,19,13,250,True,50,1,0.0,5.656854249492381,0.884,0.116,0.0,0.232,0.6178628398755801,0.7147306183013804,,
gridworld,Ipsundrum,19,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,19,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,19,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,19,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,19,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,19,19,250,False,250,2,1.4142135623730951,8.94427190999916,0.936,0.064,0.0,0.148,0.5954558019383785,0.7171003671558762,,
gridworld,Ipsundrum,20,0,250,True,89,0,0.0,10.0,0.896,0.104,0.0,0.22,0.6049231486560475,0.7177924910847612,,
gridworld,Ipsundrum,20,1,250,True,14,0,0.0,8.94427190999916,0.884,0.116,0.0,0.256,0.597442030475398,0.7176679263738729,,
gridworld,Ipsundrum,20,2,250,True,6,3,0.0,1.0,0.864,0.136,0.0,0.324,0.6140796729291524,0.7168660000657802,,
gridworld,Ipsundrum,20,3,250,True,52,0,0.0,9.433981132056603,0.94,0.06,0.0,0.264,0.5919091315678252,0.7192866311414639,,
gridworld,Ipsundrum,20,4,250,True,162,0,0.0,1.0,0.928,0.072,0.0,0.292,0.5942678692433596,0.7192249116771378,,
gridworld,Ipsundrum,20,5,250,True,92,4,0.0,8.246211251235321,0.804,0.196,0.0,0.336,0.6406484315043204,0.7114977981864027,,
gridworld,Ipsundrum,20,6,250,False,250,0,1.4142135623730951,8.94427190999916,0.932,0.068,0.0,0.2,0.6028889862458554,0.7187649150271179,,
gridworld,Ipsundrum,20,7,250,True,77,2,0.0,10.63014581273465,0.908,0.092,0.0,0.344,0.5942727094504366,0.7183364187303326,,
gridworld,Ipsundrum,20,8,250,True,38,2,0.0,9.0,0.888,0.112,0.0,0.436,0.6101953447053632,0.714313524476423,,
gridworld,Ipsundrum,20,9,250,True,144,0,0.0,4.47213595499958,0.932,0.068,0.0,0.316,0.6167392770389393,0.7156233890783926,,
gridworld,Ipsundrum,20,10,250,True,239,1,0.0,2.0,0.92,0.08,0.0,0.272,0.599828907848207,0.7152413014600588,,
gridworld,Ipsundrum,20,11,250,True,27,3,0.0,5.656854249492381,0.9,0.1,0.0,0.36,0.6252266572172415,0.7152600284730054,,
gridworld,Ipsundrum,20,12,250,True,12,4,0.0,8.94427190999916,0.868,0.132,0.0,0.244,0.6272417544604569,0.7123024414739054,,
gridworld,Ipsundrum,20,13,250,True,50,1,0.0,5.656854249492381,0.884,0.116,0.0,0.232,0.6178628398755801,0.7147306183013804,,
gridworld,Ipsundrum,20,14,250,False,250,3,1.4142135623730951,8.94427190999916,0.968,0.032,0.0,0.188,0.5943093437678446,0.7171870277568513,,
gridworld,Ipsundrum,20,15,250,False,250,0,1.4142135623730951,8.06225774829855,0.924,0.076,0.0,0.228,0.6054655132395412,0.7193084853424245,,
gridworld,Ipsundrum,20,16,250,True,47,3,0.0,0.0,0.88,0.12,0.0,0.372,0.6050741994111172,0.7159691544124107,,
gridworld,Ipsundrum,20,17,250,True,180,1,0.0,8.54400374531753,0.892,0.108,0.0,0.312,0.6167897158883849,0.7161572091492834,,
gridworld,Ipsundrum,20,18,250,False,250,0,1.0,8.06225774829855,0.912,0.088,0.0,0.212,0.615361688537972,0.7176112605619897,,
gridworld,Ipsundrum,20,19,250,False,250,2,1.4142135623730951,8.94427190999916,0.936,0.064,0.0,0.148,0.5954558019383785,0.7171003671558762,,
gridworld,Ipsundrum+affect,1,0,250,True,34,2,0.0,0.0,0.648,0.352,0.0,0.176,0.3369131475942196,0.8129518235671354,0.8940826253307067,0.11035926606754883
gridworld,Ipsundrum+affect,1,1,250,True,4,0,0.0,0.0,0.66,0.34,0.0,0.096,0.15816025038018558,0.8990304670463128,0.8845163118804704,0.0629312513479898
gridworld,Ipsundrum+affect,1,2,250,True,6,0,0.0,0.0,0.66,0.34,0.0,0.088,0.24828905661770542,0.8291006593085827,0.9566861928056614,0.049712878418120186
gridworld,Ipsundrum+affect,1,3,250,True,5,0,0.0,0.0,0.656,0.344,0.0,0.088,0.09562146224120607,0.9610772878737389,0.8198300961154524,0.07909192181734821
gridworld,Ipsundrum+affect,1,4,250,True,5,0,0.0,0.0,0.652,0.348,0.0,0.092,0.17813779191834106,0.885633040889442,0.8856918042289387,0.08278401236055923
gridworld,Ipsundrum+affect,1,5,250,True,3,0,0.0,0.0,0.516,0.484,0.0,0.128,0.23659281823040504,0.8484072136977179,0.8829305679710131,0.08323496330019185
gridworld,Ipsundrum+affect,1,6,250,True,4,0,0.0,0.0,0.668,0.332,0.0,0.116,0.21228489317985794,0.8556423040326224,0.9268748614035307,0.06199295201655282
gridworld,Ipsundrum+affect,1,7,250,True,3,2,0.0,0.0,0.636,0.364,0.0,0.116,0.28885939605558314,0.8190171248449757,0.940695511967702,0.06543606485585862
gridworld,Ipsundrum+affect,1,8,250,True,70,0,0.0,0.0,0.704,0.296,0.0,0.252,0.3683138608960133,0.8040125691250057,0.8043738168676761,0.13250820354685505
gridworld,Ipsundrum+affect,1,9,250,True,22,0,0.0,0.0,0.68,0.32,0.0,0.164,0.21982138468023546,0.8628695369441527,0.8830342342546501,0.09595915804588842
gridworld,Ipsundrum+affect,1,10,250,True,6,0,0.0,0.0,0.668,0.332,0.0,0.112,0.23304689842856682,0.8478559540595232,0.943667343736411,0.0738957898396703
gridworld,Ipsundrum+affect,1,11,250,True,6,1,0.0,0.0,0.66,0.34,0.0,0.116,0.24072750041946653,0.8665329754991972,0.9051105251786512,0.0921038411672403
gridworld,Ipsundrum+affect,1,12,250,True,23,1,0.0,0.0,0.572,0.428,0.0,0.112,0.27692097939317456,0.8298306673224941,0.9048167707909619,0.0946212634091136
gridworld,Ipsundrum+affect,1,13,250,True,47,0,0.0,0.0,0.592,0.408,0.0,0.18,0.27575275181094117,0.8241067201322476,0.8538278521349405,0.09533183831207977
gridworld,Ipsundrum+affect,1,14,250,True,8,0,0.0,1.4142135623730951,0.64,0.36,0.0,0.112,0.2756591982833691,0.8229233564295154,0.9435830142555582,0.06599704511628014
gridworld,Ipsundrum+affect,1,15,250,True,4,1,0.0,0.0,0.66,0.34,0.0,0.124,0.21213873952458523,0.865748558189662,0.9303435727523128,0.06812826817810463
gridworld,Ipsundrum+affect,1,16,250,True,4,0,0.0,0.0,0.672,0.328,0.0,0.108,0.16901096962458065,0.8928877972608473,0.8960156474144075,0.07317576003965007
gridworld,Ipsundrum+affect,1,17,250,True,27,0,0.0,0.0,0.64,0.36,0.0,0.164,0.3783448867496137,0.80439166761454,0.874989284849624,0.10982114787820813
gridworld,Ipsundrum+affect,1,18,250,True,30,0,0.0,0.0,0.62,0.38,0.0,0.14,0.2592257842447765,0.8343517106911064,0.8806232385018469,0.09389022722861577
gridworld,Ipsundrum+affect,1,19,250,True,3,0,0.0,0.0,0.7,0.3,0.0,0.1,0.2045164610121356,0.8639022287944594,0.9340094258557162,0.04992425891650534
