model,arch_seed,env_seed,step,phase,lambda,phi_norm,plasticity_open,delta_w_norm,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,p_0,p_1,p_2,p_3,delta_w_in_0_0,delta_w_in_0_1,delta_w_in_0_2,delta_w_in_0_3,delta_w_in_0_4,delta_w_in_0_5,delta_w_in_1_0,delta_w_in_1_1,delta_w_in_1_2,delta_w_in_1_3,delta_w_in_1_4,delta_w_in_1_5,delta_w_in_2_0,delta_w_in_2_1,delta_w_in_2_2,delta_w_in_2_3,delta_w_in_2_4,delta_w_in_2_5,delta_w_in_3_0,delta_w_in_3_1,delta_w_in_3_2,delta_w_in_3_3,delta_w_in_3_4,delta_w_in_3_5,delta_w_in_4_0,delta_w_in_4_1,delta_w_in_4_2,delta_w_in_4_3,delta_w_in_4_4,delta_w_in_4_5,delta_w_in_5_0,delta_w_in_5_1,delta_w_in_5_2,delta_w_in_5_3,delta_w_in_5_4,delta_w_in_5_5,delta_w_in_6_0,delta_w_in_6_1,delta_w_in_6_2,delta_w_in_6_3,delta_w_in_6_4,delta_w_in_6_5,delta_w_in_7_0,delta_w_in_7_1,delta_w_in_7_2,delta_w_in_7_3,delta_w_in_7_4,delta_w_in_7_5,precision_vec_0,precision_vec_1,precision_vec_2,precision_vec_3,workspace_0,workspace_1,workspace_2,workspace_3,workspace_4,workspace_5,workspace_6,workspace_7,selector_logits_0,selector_logits_1,selector_logits_2,selector_logits_3,selector_weights_0,selector_weights_1,selector_weights_2,selector_weights_3,sel_touch,sel_smell,sel_vision,sel_efference
perspective,0,1,13,down,0.5,0.5451316303216898,0.39925603217293965,0.0,-0.19515509541234594,-0.15191630571572298,-0.39362860363038193,0.3617212884458948,0.30774986195519977,-0.05054843286578883,0.16439955748440582,0.638185649361449,0.11932613888065247,-0.5036850560142773,-0.16442557850101297,-0.04685467361448849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0534025919871186,1.0590472929710042,1.0904205914894043,1.0783447596171616,,,,,,,,,,,,,,,,,,,,
perspective,0,1,14,down,0.375,0.5622586931071207,0.3971676274356955,0.0,-0.19504744092460785,-0.2282525847268206,-0.3677330663072156,0.3137170844723376,0.2794977567849305,-0.02066096325017161,0.179872021861789,0.6094206747833764,0.12155802154239027,-0.5189456951222347,-0.16939412125310463,-0.0579610435742516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1003711981011237,1.1084629833676332,1.1405486001709233,1.1297846113058978,,,,,,,,,,,,,,,,,,,,
perspective,0,1,15,down,0.25,0.5689706654160448,0.39626911016130667,0.0,-0.23587016162700558,-0.2665549571564282,-0.21408099088903934,0.27554891659360214,0.2976093381145731,0.004460304013389127,0.15292790321868732,0.5591903386364294,0.11185461863240063,-0.5262952783820722,-0.17346123414155165,-0.06434782511790059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0616530259625594,1.0716116146607284,1.1043985428770302,1.0954176366335373,,,,,,,,,,,,,,,,,,,,
perspective,0,1,16,down,0.125,0.5748400943521992,0.3952734525472578,0.0,-0.2356923437779154,-0.3107025910591559,-0.21906659350835334,0.2929703982867713,0.29421517430855415,-0.02594741089547231,0.1528357385011375,0.550439929057194,0.10292051077106129,-0.5324122164634015,-0.17649391781491172,-0.07235766215364008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036972594525528,1.0510646178046241,1.0835982717338322,1.07347176851746,,,,,,,,,,,,,,,,,,,,
perspective,0,1,17,down,0.0,0.5782660388321489,0.39444376101919426,0.0,-0.24602909318420513,-0.3226089355353753,-0.2025597026832367,0.2846628091761831,0.3066102452471529,-0.05438800808918764,0.1252796945579998,0.5504678313043694,0.09229476997695417,-0.5360735295118566,-0.17891319628586533,-0.08055138889554564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0449311906680412,1.0630410986427954,1.095206085269429,1.0847032720081113,,,,,,,,,,,,,,,,,,,,
perspective,0,2,0,up,0.0,0.03894871338363421,0.436196660186045,0.0,0.04843299480695933,0.005553963744958472,-0.04239994301905195,0.047090993902828455,0.029556782741897894,0.047605081205786194,0.19210067975981704,0.2398437924650532,0.003505225589415088,-0.036514610267112765,-0.010911275634143078,0.007234844081555259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
perspective,0,2,1,up,0.125,0.08903883944179235,0.4342502574208242,0.0,0.04220357045805709,-0.0031456082914677486,-0.03705347720687855,0.09742859154758932,0.07323323078426389,0.10530251577545777,0.2542329008705019,0.3671295418806646,0.006514594546436452,-0.08303385922111073,-0.026197328785740867,0.017451451927486532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0521560524759321,1.0528343386765409,1.0548234761085655,1.0507701450792315,,,,,,,,,,,,,,,,,,,,
perspective,0,2,2,up,0.25,0.1445101303458252,0.4314796302930679,0.0,0.03626772350594208,0.04545054578127452,-0.16855332372296078,0.17733606243958033,0.13854291792993925,0.08470174971282546,0.23880286254601274,0.5004739734319393,0.01578825696663442,-0.13513497554086218,-0.04225667650913095,0.02422437595679495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0634568651408005,1.0653180770956612,1.0699385765237666,1.0599280358665475,,,,,,,,,,,,,,,,,,,,
perspective,0,2,3,up,0.375,0.1984930208897447,0.42819691824838174,0.0,0.03294851024967115,-0.03169188310443158,-0.23495554328462537,0.20302235638114163,0.1321780727636238,0.126523309883875,0.26983342267207316,0.5406968704217048,0.031782672581536574,-0.1852812014531825,-0.05811943386656343,0.02612180814198789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1058977896052535,1.1079734877057257,1.1157553387633679,1.1014720377821905,,,,,,,,,,,,,,,,,,,,
perspective,0,2,4,up,0.5,0.2511822020310125,0.4244461306094429,0.0,0.003548375958853508,-0.13013526872527426,-0.273099193960635,0.26535803186705326,0.11687157449256255,0.16568024856720381,0.32712679043067056,0.5558637406297019,0.051007479447700885,-0.2333644521965933,-0.07424386203409103,0.02279511041402376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.102059431289771,1.1029270237911335,1.1142526352408861,1.0981387072526023,,,,,,,,,,,,,,,,,,,,
perspective,0,2,5,up,0.625,0.2905809906992835,0.42222761807624676,0.0,-0.10352280636250638,-0.1641570012463815,-0.05000289140804989,0.22719962978035602,0.17115120473252698,0.21818691221950975,0.2708709533918657,0.5132371784858671,0.05039063669965266,-0.27072759807879354,-0.08960198514465875,0.02400307866512713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0944575786292154,1.0937346116700244,1.1087830183208611,1.092654152305027,,,,,,,,,,,,,,,,,,,,
perspective,0,2,6,up,0.75,0.3344054148034187,0.41879867290368467,0.0,-0.0987898334499166,0.013597523181649293,-0.33525457001995584,0.33439190926544715,0.27272275608630764,0.025875989004031485,0.16176909572028586,0.6524617148910594,0.05915979950272963,-0.31250615284927896,-0.10177228751433057,0.01758992603983477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0603436843402787,1.0623910324059411,1.0796260890376759,1.0592216196390696,,,,,,,,,,,,,,,,,,,,
perspective,0,2,7,up,0.875,0.3776845982445298,0.4146917018883251,0.0,-0.06501174056777179,-0.13666143714771004,-0.42425346169841993,0.3124695752575192,0.1868677993296963,0.07932729974727715,0.2469219343090675,0.637533756831447,0.08034723174212931,-0.3509298025235774,-0.11407882488314852,0.004926816066321466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.161455394533809,1.164781868908154,1.1843515671314795,1.163779907995609,,,,,,,,,,,,,,,,,,,,
perspective,0,2,8,up,1.0,0.42182260021256723,0.41020679175937663,0.0,-0.08894148143891153,-0.28781571777317866,-0.4402409392144775,0.3828868288224692,0.11831151122960559,0.14199999618256573,0.3734620060881805,0.6079799999535147,0.10487935042169173,-0.38781207481028523,-0.12805629284304745,-0.011747697640504517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.123786833133129,1.1254418240171868,1.1481688439419722,1.131162838689925,,,,,,,,,,,,,,,,,,,,
perspective,0,2,9,down,1.0,0.46501365366169556,0.405595890766755,0.0,-0.14039842916673392,-0.36683845421215167,-0.45236421033411456,0.42181892934153153,0.10443877804206275,0.1526373938287342,0.43601190366163,0.6105247349221341,0.12804896380260394,-0.4224164981555852,-0.14289386542419885,-0.03141347276221213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.095113080312013,1.0945933558880763,1.1208793022708898,1.1086728929121246,,,,,,,,,,,,,,,,,,,,
perspective,0,2,10,down,0.875,0.48513619625731585,0.4038380737383867,0.0,-0.2774566384015906,-0.337896085777896,-0.08170326977727432,0.30764120853491805,0.20648381313502914,0.1941368420313516,0.307213018101138,0.534896248685776,0.11795162483966296,-0.44231713278696205,-0.1559706916798335,-0.03838281512259831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0846320112033359,1.0825776661397428,1.1123792856477777,1.105312906290369,,,,,,,,,,,,,,,,,,,,
perspective,0,2,11,down,0.75,0.511015855978488,0.40116552157664903,0.0,-0.25677525161558656,-0.13314107588482643,-0.3467373407669275,0.38615709590714964,0.31735093687680527,-0.03383342624317558,0.1587245346315521,0.6621405048897544,0.11539351263351996,-0.4670002960502862,-0.1649061646179636,-0.05038077672547929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0310827756617884,1.0343584609282641,1.065133838508983,1.0548753084509304,,,,,,,,,,,,,,,,,,,,
perspective,0,2,12,down,0.625,0.5351071882408069,0.39839449944307154,0.0,-0.21700890054680158,-0.24336479437487607,-0.38001354510507435,0.33773676141505427,0.25436439755771034,0.0016102058601507076,0.1988344436457823,0.6294150341208634,0.12128668037747935,-0.4874731249074207,-0.1728250821775766,-0.06427042502817013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1353549398664857,1.1426676615495024,1.1743437067220441,1.1642430169519473,,,,,,,,,,,,,,,,,,,,
perspective,0,2,13,down,0.5,0.5567442392128221,0.39587284514690785,0.0,-0.22211144296147123,-0.32629602415899306,-0.34998210126633444,0.3508023837131208,0.22996433796522808,0.025619548553844813,0.25152372083880314,0.5974753994194903,0.12638892837864826,-0.5054872268935572,-0.18023783647091807,-0.07737552863602962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0876202029240123,1.0965134239035146,1.12953336641131,1.1218249612543727,,,,,,,,,,,,,,,,,,,,
perspective,0,2,14,down,0.375,0.5650037552732237,0.3949239529269925,0.0,-0.2777726018365573,-0.3320977709861819,-0.16116387866233148,0.295873873674726,0.2756420288740411,0.03578510112293203,0.1906612172383157,0.5526627952924739,0.11464615623450923,-0.5141470851949111,-0.1863237652568138,-0.08379577328002714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0610350500250647,1.071464780939655,1.1057063425062383,1.100208224021733,,,,,,,,,,,,,,,,,,,,
perspective,0,2,15,down,0.25,0.5751068573901373,0.3936416158330028,0.0,-0.2678013037119121,-0.28126520489075646,-0.24802612105493474,0.32331869361259125,0.31807448687991124,-0.061517884584049574,0.12732812493980328,0.5979282044049842,0.10555511476718593,-0.5242262419442084,-0.1904515006130496,-0.09230974127867383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0295499353854274,1.044827241279799,1.0789421788558622,1.071496939866112,,,,,,,,,,,,,,,,,,,,
perspective,0,2,16,down,0.125,0.58177798070325,0.39263027202489725,0.0,-0.25841794662255846,-0.3219293847091581,-0.22684831296546173,0.3012027567004014,0.30639469677958864,-0.06201753042863452,0.12017340232672734,0.5756540414738297,0.09695750661364269,-0.5306152105220382,-0.19354319824798888,-0.10026659222796692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0606888201836249,1.0803718682385304,1.1142598523154978,1.106235399502883,,,,,,,,,,,,,,,,,,,,
perspective,0,2,17,down,0.0,0.5850105275742168,0.3919763451990345,0.0,-0.25937872331788414,-0.342300432756634,-0.19283980103474302,0.2889496847604367,0.31272633077141293,-0.07485906558434328,0.10283145209145267,0.5614453605470466,0.08623014020165667,-0.5339355836698287,-0.19564330966958718,-0.10694937197644236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0379914907211358,1.0616088315654642,1.0951629840856814,1.0867917127291096,,,,,,,,,,,,,,,,,,,,
perspective,0,3,0,up,0.0,0.03894871338363421,0.436196660186045,0.0,0.04843299480695933,0.005553963744958472,-0.04239994301905195,0.047090993902828455,0.029556782741897894,0.047605081205786194,0.19210067975981704,0.2398437924650532,0.003505225589415088,-0.036514610267112765,-0.010911275634143078,0.007234844081555259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
perspective,0,3,1,up,0.125,0.08903883944179235,0.4342502574208242,0.0,0.04220357045805709,-0.0031456082914677486,-0.03705347720687855,0.09742859154758932,0.07323323078426389,0.10530251577545777,0.2542329008705019,0.3671295418806646,0.006514594546436452,-0.08303385922111073,-0.026197328785740867,0.017451451927486532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0521560524759321,1.0528343386765409,1.0548234761085655,1.0507701450792315,,,,,,,,,,,,,,,,,,,,
perspective,0,3,2,up,0.25,0.14291212942763612,0.43147961750440184,0.0,0.04199078152357334,-0.03785881733023261,-0.1321376811589547,0.15991875582546536,0.09824727135225056,0.12174312378158184,0.2829427834120424,0.46347839623117043,0.016678029516804777,-0.1334176833999704,-0.04240665741961733,0.023390537224666046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0634568651408005,1.0653180770956612,1.0699385765237666,1.0599280358665475,,,,,,,,,,,,,,,,,,,,
perspective,0,3,3,up,0.375,0.198260384774001,0.42816565767791326,0.0,0.017836052597991266,0.050972091185976696,-0.2716071191838472,0.22878408859128097,0.17997407487264133,0.07308558890847028,0.22824587527379214,0.5806631343903482,0.03061451685564806,-0.18534895537397156,-0.0579650599669034,0.025607578824265204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0855513243298816,1.087372930832416,1.0952212393493586,1.081293593675672,,,,,,,,,,,,,,,,,,,,
perspective,0,3,4,up,0.5,0.25120429352378765,0.4244732636087292,0.0,0.0018160086407782716,-0.08715782525281689,-0.28471874499866445,0.26865111129847696,0.1301582014320246,0.15651650043666876,0.30044400013017764,0.5667659323918135,0.049710714531515564,-0.23366516270995474,-0.07419723781698066,0.022973976182024264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1281308409462523,1.1293966440762935,1.1406058891547366,1.1244423632651506,,,,,,,,,,,,,,,,,,,,
perspective,0,3,5,up,0.625,0.29060431420490235,0.42233000986541536,0.0,-0.09858601770695823,-0.14241756074567158,-0.05450314729601166,0.22560603740263374,0.17481343750758907,0.21966765659572357,0.2555874175200104,0.5139272624011226,0.049468595535158054,-0.27089866280463604,-0.0894251078223252,0.024915659170613096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0990732947150124,1.0987146088176343,1.1136644087726035,1.0972683935421548,,,,,,,,,,,,,,,,,,,,
perspective,0,3,6,up,0.75,0.33274560572955875,0.4186744854253191,0.0,-0.07426266856745534,-0.21931926297294024,-0.25900265561252117,0.2867625854863317,0.15847497990476747,0.1395835273809073,0.2912822444543782,0.5684038050199076,0.06339121852204982,-0.30973767366363186,-0.10256559080637166,0.015622568374058062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0625185769651961,1.064719315737718,1.081878062655854,1.0611242766918085,,,,,,,,,,,,,,,,,,,,
perspective,0,3,7,up,0.875,0.37660774333737634,0.4147560561892908,0.0,-0.099649514251589,0.0368590239023924,-0.4767672095579396,0.36659785349626284,0.2922163252762053,-0.038868501606873315,0.15940350348550097,0.702125404724214,0.0778240429215184,-0.3506061606018488,-0.11326522655160307,0.004808251996871005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1014529613047355,1.1036660854992004,1.1236149821357326,1.104144112314747,,,,,,,,,,,,,,,,,,,,
perspective,0,3,8,up,1.0,0.42054030087221794,0.41042897882330914,0.0,-0.09411509672646398,-0.2016821184138851,-0.4539042820702602,0.394499768144143,0.14170751488787858,0.11921669036687452,0.3214087809326119,0.6183358669546123,0.1012909606687537,-0.3876613155329247,-0.12729763528563337,-0.010406845557837087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1818108498584619,1.1841590381785119,1.2065849142177463,1.1893406683853076,,,,,,,,,,,,,,,,,,,,
perspective,0,3,9,down,1.0,0.46353130587642316,0.4059296600887349,0.0,-0.13175142076886395,-0.3237047886746529,-0.45808809938018435,0.4222513335044332,0.10701970534602791,0.15408195708878497,0.4068673750201651,0.608350078519186,0.12501943589292644,-0.4221246293463292,-0.14214695156036453,-0.028921508222017042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1046242208057615,1.1049278224435803,1.1308665757077665,1.1178654514677007,,,,,,,,,,,,,,,,,,,,
